,Product ID,hasDiscount,Quantity
2605,FUR-FU-10001760,True,2.0
2608,FUR-FU-10001765,False,9.0
2609,FUR-FU-10001765,True,17.0
2610,FUR-FU-10001770,False,6.0
2611,FUR-FU-10001770,True,23.0
2614,FUR-FU-10001775,False,10.0
2615,FUR-FU-10001775,True,3.0
2620,FUR-FU-10001847,False,11.0
2621,FUR-FU-10001847,True,1.0
2622,FUR-FU-10001852,False,13.0
2623,FUR-FU-10001852,True,8.0
2624,FUR-FU-10001861,False,18.0
2625,FUR-FU-10001861,True,6.0
2626,FUR-FU-10001867,False,5.0
2627,FUR-FU-10001867,True,8.0
2628,FUR-FU-10001876,False,10.0
2629,FUR-FU-10001876,True,12.0
2630,FUR-FU-10001889,False,18.0
2631,FUR-FU-10001889,True,9.0
2632,FUR-FU-10001890,False,2.0
2633,FUR-FU-10001890,True,7.0
2640,FUR-FU-10001918,False,23.0
2641,FUR-FU-10001918,True,8.0
2642,FUR-FU-10001933,False,6.0
2643,FUR-FU-10001933,True,21.0
2646,FUR-FU-10001935,False,20.0
2647,FUR-FU-10001935,True,15.0
2648,FUR-FU-10001940,False,16.0
2649,FUR-FU-10001940,True,22.0
2650,FUR-FU-10001942,False,17.0
2651,FUR-FU-10001942,True,5.0
2652,FUR-FU-10001950,False,22.0
2653,FUR-FU-10001950,True,5.0
2654,FUR-FU-10001967,False,2.0
2655,FUR-FU-10001967,True,8.0
2658,FUR-FU-10001979,False,16.0
2659,FUR-FU-10001979,True,4.0
2660,FUR-FU-10001986,False,5.0
2661,FUR-FU-10001986,True,9.0
2662,FUR-FU-10002004,False,14.0
2663,FUR-FU-10002004,True,1.0
2668,FUR-FU-10002019,False,6.0
2669,FUR-FU-10002019,True,6.0
2678,FUR-FU-10002088,False,13.0
2679,FUR-FU-10002088,True,9.0
2680,FUR-FU-10002094,False,7.0
2681,FUR-FU-10002094,True,3.0
2682,FUR-FU-10002104,False,6.0
2683,FUR-FU-10002104,True,9.0
2684,FUR-FU-10002107,False,8.0
2685,FUR-FU-10002107,True,11.0
2686,FUR-FU-10002111,False,7.0
2687,FUR-FU-10002111,True,3.0
2688,FUR-FU-10002116,False,8.0
2689,FUR-FU-10002116,True,7.0
2690,FUR-FU-10002122,False,2.0
2691,FUR-FU-10002122,True,3.0
2694,FUR-FU-10002168,False,6.0
2695,FUR-FU-10002168,True,2.0
2696,FUR-FU-10002170,False,3.0
2697,FUR-FU-10002170,True,7.0
2700,FUR-FU-10002191,False,5.0
2701,FUR-FU-10002191,True,6.0
2702,FUR-FU-10002210,False,18.0
2703,FUR-FU-10002210,True,6.0
2704,FUR-FU-10002223,False,12.0
2705,FUR-FU-10002223,True,7.0
2706,FUR-FU-10002240,False,3.0
2707,FUR-FU-10002240,True,5.0
2710,FUR-FU-10002250,False,7.0
2711,FUR-FU-10002250,True,5.0
2712,FUR-FU-10002253,False,14.0
2713,FUR-FU-10002253,True,13.0
2714,FUR-FU-10002268,False,16.0
2715,FUR-FU-10002268,True,18.0
2716,FUR-FU-10002292,False,6.0
2717,FUR-FU-10002292,True,14.0
2718,FUR-FU-10002298,False,9.0
2719,FUR-FU-10002298,True,15.0
2722,FUR-FU-10002305,False,7.0
2723,FUR-FU-10002305,True,5.0
2724,FUR-FU-10002335,False,15.0
2725,FUR-FU-10002335,True,11.0
2728,FUR-FU-10002364,False,18.0
2729,FUR-FU-10002364,True,15.0
2732,FUR-FU-10002387,False,14.0
2733,FUR-FU-10002387,True,18.0
2734,FUR-FU-10002396,False,6.0
2735,FUR-FU-10002396,True,12.0
2738,FUR-FU-10002412,False,2.0
2739,FUR-FU-10002412,True,12.0
2740,FUR-FU-10002422,False,23.0
2741,FUR-FU-10002422,True,11.0
2742,FUR-FU-10002445,False,20.0
2743,FUR-FU-10002445,True,5.0
2744,FUR-FU-10002456,False,8.0
2745,FUR-FU-10002456,True,19.0
2746,FUR-FU-10002459,False,14.0
2747,FUR-FU-10002459,True,7.0
2748,FUR-FU-10002485,False,9.0
2749,FUR-FU-10002485,True,1.0
2750,FUR-FU-10002486,False,8.0
2751,FUR-FU-10002486,True,5.0
2752,FUR-FU-10002501,False,18.0
2753,FUR-FU-10002501,True,21.0
2754,FUR-FU-10002502,False,3.0
2755,FUR-FU-10002502,True,13.0
2756,FUR-FU-10002505,False,6.0
2757,FUR-FU-10002505,True,3.0
2758,FUR-FU-10002506,False,4.0
2759,FUR-FU-10002506,True,4.0
2760,FUR-FU-10002508,False,3.0
2761,FUR-FU-10002508,True,3.0
2762,FUR-FU-10002521,False,10.0
2763,FUR-FU-10002521,True,6.0
2764,FUR-FU-10002525,False,20.0
2765,FUR-FU-10002525,True,18.0
2770,FUR-FU-10002549,False,7.0
2771,FUR-FU-10002549,True,3.0
2776,FUR-FU-10002557,False,15.0
2777,FUR-FU-10002557,True,7.0
2778,FUR-FU-10002597,False,26.0
2779,FUR-FU-10002597,True,2.0
2780,FUR-FU-10002598,False,3.0
2781,FUR-FU-10002598,True,12.0
2784,FUR-FU-10002630,False,5.0
2785,FUR-FU-10002630,True,4.0
2786,FUR-FU-10002637,False,2.0
2787,FUR-FU-10002637,True,9.0
2788,FUR-FU-10002648,False,16.0
2789,FUR-FU-10002648,True,2.0
2790,FUR-FU-10002655,False,9.0
2791,FUR-FU-10002655,True,13.0
2792,FUR-FU-10002659,False,10.0
2793,FUR-FU-10002659,True,32.0
2794,FUR-FU-10002665,False,14.0
2795,FUR-FU-10002665,True,13.0
2796,FUR-FU-10002671,False,11.0
2797,FUR-FU-10002671,True,2.0
2800,FUR-FU-10002696,False,31.0
2801,FUR-FU-10002696,True,8.0
2804,FUR-FU-10002699,False,2.0
2805,FUR-FU-10002699,True,18.0
2806,FUR-FU-10002703,False,2.0
2807,FUR-FU-10002703,True,2.0
2808,FUR-FU-10002709,False,2.0
2809,FUR-FU-10002709,True,4.0
2810,FUR-FU-10002722,False,2.0
2811,FUR-FU-10002722,True,4.0
2812,FUR-FU-10002751,False,10.0
2813,FUR-FU-10002751,True,5.0
2814,FUR-FU-10002759,False,16.0
2815,FUR-FU-10002759,True,20.0
2818,FUR-FU-10002800,False,5.0
2819,FUR-FU-10002800,True,7.0
2824,FUR-FU-10002813,False,12.0
2825,FUR-FU-10002813,True,3.0
2826,FUR-FU-10002818,False,21.0
2827,FUR-FU-10002818,True,9.0
2828,FUR-FU-10002829,False,34.0
2829,FUR-FU-10002829,True,15.0
2832,FUR-FU-10002837,False,6.0
2833,FUR-FU-10002837,True,15.0
2836,FUR-FU-10002848,False,4.0
2837,FUR-FU-10002848,True,16.0
2840,FUR-FU-10002878,False,14.0
2841,FUR-FU-10002878,True,3.0
2842,FUR-FU-10002885,False,12.0
2843,FUR-FU-10002885,True,7.0
2844,FUR-FU-10002890,False,2.0
2845,FUR-FU-10002890,True,21.0
2846,FUR-FU-10002918,False,8.0
2847,FUR-FU-10002918,True,10.0
2850,FUR-FU-10002928,False,6.0
2851,FUR-FU-10002928,True,6.0
2854,FUR-FU-10002933,False,12.0
2855,FUR-FU-10002933,True,31.0
2856,FUR-FU-10002937,False,41.0
2857,FUR-FU-10002937,True,14.0
2860,FUR-FU-10002960,False,8.0
2861,FUR-FU-10002960,True,17.0
2862,FUR-FU-10002963,False,9.0
2863,FUR-FU-10002963,True,1.0
2864,FUR-FU-10002972,False,10.0
2865,FUR-FU-10002972,True,5.0
2866,FUR-FU-10003012,False,4.0
2867,FUR-FU-10003012,True,17.0
2868,FUR-FU-10003026,False,5.0
2869,FUR-FU-10003026,True,4.0
2872,FUR-FU-10003039,False,8.0
2873,FUR-FU-10003039,True,6.0
2876,FUR-FU-10003052,False,15.0
2877,FUR-FU-10003052,True,10.0
2878,FUR-FU-10003066,False,5.0
2879,FUR-FU-10003066,True,9.0
2880,FUR-FU-10003069,False,10.0
2881,FUR-FU-10003069,True,7.0
2886,FUR-FU-10003096,False,7.0
2887,FUR-FU-10003096,True,5.0
2888,FUR-FU-10003112,False,11.0
2889,FUR-FU-10003112,True,4.0
2890,FUR-FU-10003142,False,24.0
2891,FUR-FU-10003142,True,6.0
2892,FUR-FU-10003150,False,6.0
2893,FUR-FU-10003150,True,9.0
2894,FUR-FU-10003192,False,15.0
2895,FUR-FU-10003192,True,3.0
2896,FUR-FU-10003194,False,6.0
2897,FUR-FU-10003194,True,9.0
2898,FUR-FU-10003198,False,4.0
2899,FUR-FU-10003198,True,11.0
2900,FUR-FU-10003214,False,12.0
2901,FUR-FU-10003214,True,25.0
2902,FUR-FU-10003217,False,3.0
2903,FUR-FU-10003217,True,10.0
2906,FUR-FU-10003235,False,3.0
2907,FUR-FU-10003235,True,3.0
2908,FUR-FU-10003237,False,9.0
2909,FUR-FU-10003237,True,6.0
2910,FUR-FU-10003247,False,14.0
2911,FUR-FU-10003247,True,7.0
2914,FUR-FU-10003268,False,17.0
2915,FUR-FU-10003268,True,3.0
2916,FUR-FU-10003273,False,7.0
2917,FUR-FU-10003273,True,22.0
2918,FUR-FU-10003274,False,18.0
2919,FUR-FU-10003274,True,3.0
2922,FUR-FU-10003283,False,3.0
2923,FUR-FU-10003283,True,14.0
2924,FUR-FU-10003297,False,21.0
2925,FUR-FU-10003297,True,12.0
2926,FUR-FU-10003325,False,8.0
2927,FUR-FU-10003325,True,4.0
2936,FUR-FU-10003362,False,24.0
2937,FUR-FU-10003362,True,4.0
2938,FUR-FU-10003370,False,11.0
2939,FUR-FU-10003370,True,19.0
2940,FUR-FU-10003374,False,3.0
2941,FUR-FU-10003374,True,8.0
2942,FUR-FU-10003384,False,12.0
2943,FUR-FU-10003384,True,9.0
2944,FUR-FU-10003394,False,17.0
2945,FUR-FU-10003394,True,6.0
2946,FUR-FU-10003408,False,7.0
2947,FUR-FU-10003408,True,8.0
2948,FUR-FU-10003414,False,18.0
2949,FUR-FU-10003414,True,32.0
2950,FUR-FU-10003419,False,14.0
2951,FUR-FU-10003419,True,4.0
2952,FUR-FU-10003420,False,3.0
2953,FUR-FU-10003420,True,7.0
2954,FUR-FU-10003424,False,7.0
2955,FUR-FU-10003424,True,9.0
2958,FUR-FU-10003447,False,6.0
2959,FUR-FU-10003447,True,18.0
2960,FUR-FU-10003451,False,7.0
2961,FUR-FU-10003451,True,3.0
2964,FUR-FU-10003464,False,8.0
2965,FUR-FU-10003464,True,3.0
2966,FUR-FU-10003489,False,3.0
2967,FUR-FU-10003489,True,3.0
2970,FUR-FU-10003507,False,9.0
2971,FUR-FU-10003507,True,18.0
2974,FUR-FU-10003535,False,17.0
2975,FUR-FU-10003535,True,4.0
2976,FUR-FU-10003540,False,18.0
2977,FUR-FU-10003540,True,16.0
2982,FUR-FU-10003553,False,7.0
2983,FUR-FU-10003553,True,10.0
2984,FUR-FU-10003577,False,14.0
2985,FUR-FU-10003577,True,4.0
2986,FUR-FU-10003601,False,6.0
2987,FUR-FU-10003601,True,20.0
2988,FUR-FU-10003605,False,9.0
2989,FUR-FU-10003605,True,17.0
2990,FUR-FU-10003608,False,22.0
2991,FUR-FU-10003608,True,43.0
2992,FUR-FU-10003609,False,2.0
2993,FUR-FU-10003609,True,2.0
2994,FUR-FU-10003619,False,7.0
2995,FUR-FU-10003619,True,8.0
2996,FUR-FU-10003622,False,12.0
2997,FUR-FU-10003622,True,15.0
2998,FUR-FU-10003623,False,10.0
2999,FUR-FU-10003623,True,11.0
3000,FUR-FU-10003651,False,7.0
3001,FUR-FU-10003651,True,7.0
3002,FUR-FU-10003658,False,9.0
3003,FUR-FU-10003658,True,15.0
3004,FUR-FU-10003662,False,10.0
3005,FUR-FU-10003662,True,4.0
3006,FUR-FU-10003664,False,43.0
3007,FUR-FU-10003664,True,5.0
3008,FUR-FU-10003691,False,11.0
3009,FUR-FU-10003691,True,7.0
3010,FUR-FU-10003694,False,4.0
3011,FUR-FU-10003694,True,13.0
3012,FUR-FU-10003708,False,19.0
3013,FUR-FU-10003708,True,5.0
3016,FUR-FU-10003724,False,25.0
3017,FUR-FU-10003724,True,13.0
3022,FUR-FU-10003736,False,10.0
3023,FUR-FU-10003736,True,4.0
3024,FUR-FU-10003773,False,12.0
3025,FUR-FU-10003773,True,8.0
3028,FUR-FU-10003799,False,13.0
3029,FUR-FU-10003799,True,7.0
3030,FUR-FU-10003804,False,6.0
3031,FUR-FU-10003804,True,3.0
3032,FUR-FU-10003806,False,10.0
3033,FUR-FU-10003806,True,9.0
3036,FUR-FU-10003829,False,14.0
3037,FUR-FU-10003829,True,9.0
3038,FUR-FU-10003832,False,11.0
3039,FUR-FU-10003832,True,9.0
3040,FUR-FU-10003849,False,6.0
3041,FUR-FU-10003849,True,5.0
3046,FUR-FU-10003874,False,1.0
3047,FUR-FU-10003874,True,33.0
3048,FUR-FU-10003878,False,9.0
3049,FUR-FU-10003878,True,12.0
3058,FUR-FU-10003918,False,5.0
3059,FUR-FU-10003918,True,19.0
3064,FUR-FU-10003939,False,12.0
3065,FUR-FU-10003939,True,21.0
3066,FUR-FU-10003960,False,6.0
3067,FUR-FU-10003960,True,8.0
3068,FUR-FU-10003970,False,4.0
3069,FUR-FU-10003970,True,3.0
3072,FUR-FU-10003976,False,10.0
3073,FUR-FU-10003976,True,7.0
3074,FUR-FU-10003981,False,8.0
3075,FUR-FU-10003981,True,8.0
3076,FUR-FU-10003986,False,4.0
3077,FUR-FU-10003986,True,2.0
3078,FUR-FU-10004006,False,11.0
3079,FUR-FU-10004006,True,6.0
3080,FUR-FU-10004013,False,20.0
3081,FUR-FU-10004013,True,20.0
3082,FUR-FU-10004015,False,22.0
3083,FUR-FU-10004015,True,9.0
3084,FUR-FU-10004017,False,13.0
3085,FUR-FU-10004017,True,8.0
3090,FUR-FU-10004020,False,8.0
3091,FUR-FU-10004020,True,8.0
3094,FUR-FU-10004049,False,6.0
3095,FUR-FU-10004049,True,8.0
3096,FUR-FU-10004053,False,10.0
3097,FUR-FU-10004053,True,3.0
3098,FUR-FU-10004064,False,7.0
3099,FUR-FU-10004064,True,11.0
3102,FUR-FU-10004074,False,8.0
3103,FUR-FU-10004074,True,30.0
3104,FUR-FU-10004090,False,10.0
3105,FUR-FU-10004090,True,7.0
3106,FUR-FU-10004091,False,21.0
3107,FUR-FU-10004091,True,18.0
3108,FUR-FU-10004093,False,6.0
3109,FUR-FU-10004093,True,2.0
3110,FUR-FU-10004095,False,19.0
3111,FUR-FU-10004095,True,3.0
3114,FUR-FU-10004097,False,4.0
3115,FUR-FU-10004097,True,13.0
3116,FUR-FU-10004117,False,9.0
3117,FUR-FU-10004117,True,1.0
3118,FUR-FU-10004137,False,12.0
3119,FUR-FU-10004137,True,6.0
3120,FUR-FU-10004139,False,6.0
3121,FUR-FU-10004139,True,11.0
3122,FUR-FU-10004152,False,2.0
3123,FUR-FU-10004152,True,11.0
3128,FUR-FU-10004181,False,7.0
3129,FUR-FU-10004181,True,5.0
3130,FUR-FU-10004182,False,14.0
3131,FUR-FU-10004182,True,9.0
3134,FUR-FU-10004224,False,8.0
3135,FUR-FU-10004224,True,7.0
3136,FUR-FU-10004236,False,8.0
3137,FUR-FU-10004236,True,3.0
3140,FUR-FU-10004245,False,8.0
3141,FUR-FU-10004245,True,2.0
3142,FUR-FU-10004270,False,27.0
3143,FUR-FU-10004270,True,24.0
3146,FUR-FU-10004283,False,6.0
3147,FUR-FU-10004283,True,19.0
3148,FUR-FU-10004288,False,6.0
3149,FUR-FU-10004288,True,21.0
3150,FUR-FU-10004289,False,8.0
3151,FUR-FU-10004289,True,2.0
3152,FUR-FU-10004306,False,5.0
3153,FUR-FU-10004306,True,12.0
3154,FUR-FU-10004313,False,7.0
3155,FUR-FU-10004313,True,4.0
3156,FUR-FU-10004338,False,1.0
3157,FUR-FU-10004338,True,33.0
3158,FUR-FU-10004339,False,12.0
3159,FUR-FU-10004339,True,21.0
3160,FUR-FU-10004351,False,14.0
3161,FUR-FU-10004351,True,10.0
3162,FUR-FU-10004415,False,2.0
3163,FUR-FU-10004415,True,14.0
3166,FUR-FU-10004427,False,1.0
3167,FUR-FU-10004427,True,9.0
3168,FUR-FU-10004450,False,9.0
3169,FUR-FU-10004450,True,16.0
3170,FUR-FU-10004458,False,5.0
3171,FUR-FU-10004458,True,6.0
3172,FUR-FU-10004459,False,2.0
3173,FUR-FU-10004459,True,7.0
3174,FUR-FU-10004460,False,14.0
3175,FUR-FU-10004460,True,21.0
3176,FUR-FU-10004462,False,6.0
3177,FUR-FU-10004462,True,9.0
3178,FUR-FU-10004464,False,19.0
3179,FUR-FU-10004464,True,2.0
3180,FUR-FU-10004474,False,15.0
3181,FUR-FU-10004474,True,4.0
3182,FUR-FU-10004483,False,4.0
3183,FUR-FU-10004483,True,7.0
3186,FUR-FU-10004503,False,4.0
3187,FUR-FU-10004503,True,5.0
3188,FUR-FU-10004509,False,8.0
3189,FUR-FU-10004509,True,14.0
3190,FUR-FU-10004516,False,25.0
3191,FUR-FU-10004516,True,3.0
3192,FUR-FU-10004527,False,9.0
3193,FUR-FU-10004527,True,3.0
3196,FUR-FU-10004579,False,11.0
3197,FUR-FU-10004579,True,8.0
3198,FUR-FU-10004586,False,4.0
3199,FUR-FU-10004586,True,9.0
3200,FUR-FU-10004587,False,3.0
3201,FUR-FU-10004587,True,12.0
3202,FUR-FU-10004596,False,6.0
3203,FUR-FU-10004596,True,18.0
3204,FUR-FU-10004597,False,5.0
3205,FUR-FU-10004597,True,3.0
3206,FUR-FU-10004598,False,10.0
3207,FUR-FU-10004598,True,12.0
3208,FUR-FU-10004604,False,16.0
3209,FUR-FU-10004604,True,1.0
3210,FUR-FU-10004608,False,10.0
3211,FUR-FU-10004608,True,18.0
3214,FUR-FU-10004617,False,15.0
3215,FUR-FU-10004617,True,11.0
3216,FUR-FU-10004619,False,7.0
3217,FUR-FU-10004619,True,12.0
3218,FUR-FU-10004622,False,5.0
3219,FUR-FU-10004622,True,5.0
3220,FUR-FU-10004640,False,15.0
3221,FUR-FU-10004640,True,2.0
3224,FUR-FU-10004666,False,7.0
3225,FUR-FU-10004666,True,3.0
3226,FUR-FU-10004671,False,4.0
3227,FUR-FU-10004671,True,10.0
3230,FUR-FU-10004704,False,3.0
3231,FUR-FU-10004704,True,16.0
3234,FUR-FU-10004730,False,8.0
3235,FUR-FU-10004730,True,10.0
3236,FUR-FU-10004748,False,7.0
3237,FUR-FU-10004748,True,5.0
3238,FUR-FU-10004778,False,7.0
3239,FUR-FU-10004778,True,11.0
3240,FUR-FU-10004780,False,13.0
3241,FUR-FU-10004780,True,11.0
3242,FUR-FU-10004787,False,9.0
3243,FUR-FU-10004787,True,14.0
3244,FUR-FU-10004790,False,20.0
3245,FUR-FU-10004790,True,16.0
3246,FUR-FU-10004797,False,8.0
3247,FUR-FU-10004797,True,12.0
3248,FUR-FU-10004800,False,1.0
3249,FUR-FU-10004800,True,6.0
3250,FUR-FU-10004811,False,15.0
3251,FUR-FU-10004811,True,2.0
3258,FUR-FU-10004842,False,10.0
3259,FUR-FU-10004842,True,16.0
3260,FUR-FU-10004845,False,12.0
3261,FUR-FU-10004845,True,2.0
3262,FUR-FU-10004848,False,20.0
3263,FUR-FU-10004848,True,24.0
3264,FUR-FU-10004864,False,32.0
3265,FUR-FU-10004864,True,14.0
3266,FUR-FU-10004876,False,3.0
3267,FUR-FU-10004876,True,6.0
3268,FUR-FU-10004888,False,11.0
3269,FUR-FU-10004888,True,8.0
3270,FUR-FU-10004903,False,21.0
3271,FUR-FU-10004903,True,9.0
3276,FUR-FU-10004909,False,6.0
3277,FUR-FU-10004909,True,12.0
3278,FUR-FU-10004915,False,14.0
3279,FUR-FU-10004915,True,9.0
3282,FUR-FU-10004952,False,7.0
3283,FUR-FU-10004952,True,6.0
3284,FUR-FU-10004954,False,10.0
3285,FUR-FU-10004954,True,1.0
3286,FUR-FU-10004955,False,8.0
3287,FUR-FU-10004955,True,8.0
3288,FUR-FU-10004960,False,31.0
3289,FUR-FU-10004960,True,9.0
3290,FUR-FU-10004963,False,11.0
3291,FUR-FU-10004963,True,11.0
3292,FUR-FU-10004973,False,16.0
3293,FUR-FU-10004973,True,35.0
3296,FUR-FU-10004998,False,11.0
3297,FUR-FU-10004998,True,3.0
3298,FUR-HAR-10000100,False,9.0
3299,FUR-HAR-10000100,True,13.0
3300,FUR-HAR-10000334,False,4.0
3301,FUR-HAR-10000334,True,5.0
3302,FUR-HAR-10000441,False,5.0
3303,FUR-HAR-10000441,True,2.0
3304,FUR-HAR-10000870,False,3.0
3305,FUR-HAR-10000870,True,1.0
3306,FUR-HAR-10001089,False,4.0
3307,FUR-HAR-10001089,True,2.0
3308,FUR-HAR-10001144,False,2.0
3309,FUR-HAR-10001144,True,2.0
3310,FUR-HAR-10001374,False,4.0
3311,FUR-HAR-10001374,True,1.0
3314,FUR-HAR-10002178,False,2.0
3315,FUR-HAR-10002178,True,15.0
3316,FUR-HAR-10002223,False,2.0
3317,FUR-HAR-10002223,True,2.0
3320,FUR-HAR-10002328,False,9.0
3321,FUR-HAR-10002328,True,2.0
3322,FUR-HAR-10002546,False,8.0
3323,FUR-HAR-10002546,True,2.0
3326,FUR-HAR-10002697,False,1.0
3327,FUR-HAR-10002697,True,2.0
3328,FUR-HAR-10002873,False,14.0
3329,FUR-HAR-10002873,True,10.0
3330,FUR-HAR-10003124,False,5.0
3331,FUR-HAR-10003124,True,1.0
3336,FUR-HAR-10004086,False,18.0
3337,FUR-HAR-10004086,True,2.0
3338,FUR-HAR-10004129,False,14.0
3339,FUR-HAR-10004129,True,1.0
3340,FUR-HAR-10004593,False,1.0
3341,FUR-HAR-10004593,True,8.0
3342,FUR-HAR-10004726,False,6.0
3343,FUR-HAR-10004726,True,2.0
3346,FUR-HON-10000103,False,8.0
3347,FUR-HON-10000103,True,8.0
3348,FUR-HON-10000191,False,2.0
3349,FUR-HON-10000191,True,12.0
3352,FUR-HON-10000339,False,7.0
3353,FUR-HON-10000339,True,3.0
3362,FUR-HON-10001504,False,12.0
3363,FUR-HON-10001504,True,7.0
3364,FUR-HON-10001558,False,17.0
3365,FUR-HON-10001558,True,3.0
3368,FUR-HON-10001627,False,5.0
3369,FUR-HON-10001627,True,1.0
3370,FUR-HON-10001689,False,5.0
3371,FUR-HON-10001689,True,1.0
3372,FUR-HON-10001776,False,8.0
3373,FUR-HON-10001776,True,2.0
3374,FUR-HON-10001847,False,1.0
3375,FUR-HON-10001847,True,2.0
3380,FUR-HON-10002424,False,5.0
3381,FUR-HON-10002424,True,2.0
3382,FUR-HON-10002570,False,15.0
3383,FUR-HON-10002570,True,4.0
3384,FUR-HON-10002599,False,10.0
3385,FUR-HON-10002599,True,2.0
3396,FUR-HON-10003593,False,3.0
3397,FUR-HON-10003593,True,3.0
3400,FUR-HON-10003871,False,1.0
3401,FUR-HON-10003871,True,2.0
3404,FUR-HON-10004137,False,7.0
3405,FUR-HON-10004137,True,3.0
3410,FUR-HON-10004987,False,8.0
3411,FUR-HON-10004987,True,2.0
3414,FUR-IKE-10000619,False,7.0
3415,FUR-IKE-10000619,True,1.0
3416,FUR-IKE-10000649,False,2.0
3417,FUR-IKE-10000649,True,14.0
3418,FUR-IKE-10001301,False,21.0
3419,FUR-IKE-10001301,True,1.0
3422,FUR-IKE-10001539,False,17.0
3423,FUR-IKE-10001539,True,3.0
3424,FUR-IKE-10002147,False,3.0
3425,FUR-IKE-10002147,True,6.0
3428,FUR-IKE-10002509,False,3.0
3429,FUR-IKE-10002509,True,8.0
3432,FUR-IKE-10002894,False,9.0
3433,FUR-IKE-10002894,True,4.0
3434,FUR-IKE-10003015,False,9.0
3435,FUR-IKE-10003015,True,1.0
3444,FUR-IKE-10003642,False,6.0
3445,FUR-IKE-10003642,True,3.0
3446,FUR-IKE-10003682,False,11.0
3447,FUR-IKE-10003682,True,8.0
3448,FUR-IKE-10003771,False,2.0
3449,FUR-IKE-10003771,True,1.0
3450,FUR-IKE-10003796,False,3.0
3451,FUR-IKE-10003796,True,2.0
3454,FUR-IKE-10004815,False,2.0
3455,FUR-IKE-10004815,True,1.0
3472,FUR-LES-10003082,False,1.0
3473,FUR-LES-10003082,True,1.0
3484,FUR-NOV-10000222,False,6.0
3485,FUR-NOV-10000222,True,5.0
3498,FUR-NOV-10002333,False,5.0
3499,FUR-NOV-10002333,True,4.0
3500,FUR-NOV-10002453,False,4.0
3501,FUR-NOV-10002453,True,8.0
3502,FUR-NOV-10002655,False,10.0
3503,FUR-NOV-10002655,True,2.0
3504,FUR-NOV-10002791,False,7.0
3505,FUR-NOV-10002791,True,2.0
3506,FUR-NOV-10002911,False,7.0
3507,FUR-NOV-10002911,True,2.0
3512,FUR-NOV-10003195,False,9.0
3513,FUR-NOV-10003195,True,2.0
3514,FUR-NOV-10003257,False,9.0
3515,FUR-NOV-10003257,True,2.0
3516,FUR-NOV-10003754,False,4.0
3517,FUR-NOV-10003754,True,6.0
3518,FUR-NOV-10004563,False,5.0
3519,FUR-NOV-10004563,True,4.0
3526,FUR-OFF-10000303,False,7.0
3527,FUR-OFF-10000303,True,1.0
3530,FUR-OFF-10001125,False,2.0
3531,FUR-OFF-10001125,True,2.0
3532,FUR-OFF-10001132,False,13.0
3533,FUR-OFF-10001132,True,18.0
3540,FUR-OFF-10001661,False,4.0
3541,FUR-OFF-10001661,True,2.0
3542,FUR-OFF-10001798,False,3.0
3543,FUR-OFF-10001798,True,1.0
3550,FUR-OFF-10002511,False,16.0
3551,FUR-OFF-10002511,True,1.0
3552,FUR-OFF-10002542,False,1.0
3553,FUR-OFF-10002542,True,10.0
3554,FUR-OFF-10002740,False,4.0
3555,FUR-OFF-10002740,True,3.0
3558,FUR-OFF-10003104,False,8.0
3559,FUR-OFF-10003104,True,1.0
3560,FUR-OFF-10003688,False,7.0
3561,FUR-OFF-10003688,True,7.0
3566,FUR-OFF-10004214,False,7.0
3567,FUR-OFF-10004214,True,2.0
3568,FUR-OFF-10004495,False,5.0
3569,FUR-OFF-10004495,True,8.0
3570,FUR-OFF-10004824,False,4.0
3571,FUR-OFF-10004824,True,5.0
3574,FUR-RUB-10000958,False,8.0
3575,FUR-RUB-10000958,True,6.0
3576,FUR-RUB-10001094,False,9.0
3577,FUR-RUB-10001094,True,1.0
3580,FUR-RUB-10001310,False,3.0
3581,FUR-RUB-10001310,True,1.0
3582,FUR-RUB-10001380,False,8.0
3583,FUR-RUB-10001380,True,3.0
3592,FUR-RUB-10002021,False,13.0
3593,FUR-RUB-10002021,True,1.0
3594,FUR-RUB-10002067,False,19.0
3595,FUR-RUB-10002067,True,1.0
3596,FUR-RUB-10002507,False,19.0
3597,FUR-RUB-10002507,True,4.0
3600,FUR-RUB-10002945,False,10.0
3601,FUR-RUB-10002945,True,1.0
3604,FUR-RUB-10003411,False,2.0
3605,FUR-RUB-10003411,True,1.0
3610,FUR-RUB-10003724,False,22.0
3611,FUR-RUB-10003724,True,8.0
3614,FUR-RUB-10004285,False,5.0
3615,FUR-RUB-10004285,True,1.0
3620,FUR-SAF-10000085,False,10.0
3621,FUR-SAF-10000085,True,3.0
3624,FUR-SAF-10000213,False,7.0
3625,FUR-SAF-10000213,True,2.0
3626,FUR-SAF-10000265,False,8.0
3627,FUR-SAF-10000265,True,5.0
3630,FUR-SAF-10000508,False,3.0
3631,FUR-SAF-10000508,True,3.0
3636,FUR-SAF-10000593,False,6.0
3637,FUR-SAF-10000593,True,9.0
3638,FUR-SAF-10000607,False,1.0
3639,FUR-SAF-10000607,True,4.0
3642,FUR-SAF-10000881,False,5.0
3643,FUR-SAF-10000881,True,1.0
3646,FUR-SAF-10001136,False,7.0
3647,FUR-SAF-10001136,True,1.0
3648,FUR-SAF-10001322,False,1.0
3649,FUR-SAF-10001322,True,7.0
3652,FUR-SAF-10001793,False,3.0
3653,FUR-SAF-10001793,True,8.0
